date,return,open_close,rv,vix,year_week,dhousing,dindpro,nai,nfci,year_month
1971/11/26,1.766655883,1.766655883,NA,NA,1971/11/21,2.505931593,0.423403443,0.85,1.25,1971/11/1
1971/11/29,1.586223658,1.477517267,NA,NA,1971/11/28,2.505931593,0.423403443,0.85,1.22,1971/11/1
1971/11/30,0.618992365,0.618992365,NA,NA,1971/11/28,2.505931593,0.423403443,0.85,1.22,1971/11/1
1971/12/1,1.530942639,1.530942639,NA,NA,1971/11/28,5.04909561,1.14800711,1.3,1.22,1971/12/1
1971/12/2,0.418229389,0.418229389,NA,NA,1971/11/28,5.04909561,1.14800711,1.3,1.22,1971/12/1
1971/12/3,1.264923074,1.264923074,NA,NA,1971/11/28,5.04909561,1.14800711,1.3,1.22,1971/12/1
1971/12/6,-0.568267273,-0.568267273,NA,NA,1971/12/5,5.04909561,1.14800711,1.3,1.18,1971/12/1
1971/12/7,0.372325377,0.372325377,NA,NA,1971/12/5,5.04909561,1.14800711,1.3,1.18,1971/12/1
1971/12/8,0.051597091,0.051597091,NA,NA,1971/12/5,5.04909561,1.14800711,1.3,1.18,1971/12/1
1971/12/9,0.041263669,0,NA,NA,1971/12/5,5.04909561,1.14800711,1.3,1.18,1971/12/1
1971/12/10,0.750070813,0,NA,NA,1971/12/5,5.04909561,1.14800711,1.3,1.18,1971/12/1
1971/12/13,0.286209943,0,NA,NA,1971/12/12,5.04909561,1.14800711,1.3,1.14,1971/12/1
1971/12/14,-0.306689058,0,NA,NA,1971/12/12,5.04909561,1.14800711,1.3,1.14,1971/12/1
1971/12/15,0.886813828,0,NA,NA,1971/12/12,5.04909561,1.14800711,1.3,1.14,1971/12/1
1971/12/16,1.21042128,0,NA,NA,1971/12/12,5.04909561,1.14800711,1.3,1.14,1971/12/1
1971/12/17,0.520005172,0,NA,NA,1971/12/12,5.04909561,1.14800711,1.3,1.14,1971/12/1
1971/12/20,1.278448578,0,NA,NA,1971/12/19,5.04909561,1.14800711,1.3,1.09,1971/12/1
1971/12/21,0.245881602,0,NA,NA,1971/12/19,5.04909561,1.14800711,1.3,1.09,1971/12/1
1971/12/22,-0.610902472,0,NA,NA,1971/12/19,5.04909561,1.14800711,1.3,1.09,1971/12/1
1971/12/23,-0.43581884,0,NA,NA,1971/12/19,5.04909561,1.14800711,1.3,1.09,1971/12/1
1971/12/27,0.208239458,0,NA,NA,1971/12/26,5.04909561,1.14800711,1.3,1.02,1971/12/1
1971/12/28,0.985715255,0,NA,NA,1971/12/26,5.04909561,1.14800711,1.3,1.02,1971/12/1
1971/12/29,0.254704296,0,NA,NA,1971/12/26,5.04909561,1.14800711,1.3,1.02,1971/12/1
1971/12/30,-0.421589922,0,NA,NA,1971/12/26,5.04909561,1.14800711,1.3,1.02,1971/12/1
1971/12/31,0.304112666,0,NA,NA,1971/12/26,5.04909561,1.14800711,1.3,1.02,1971/12/1
1972/1/3,-0.412248338,-0.412248338,NA,NA,1972/1/2,8.315500375,2.375485456,2.23,0.94,1972/1/1
1972/1/4,0.412248338,0.412248338,NA,NA,1972/1/2,8.315500375,2.375485456,2.23,0.94,1972/1/1
1972/1/5,0.945658549,0.945658549,NA,NA,1972/1/2,8.315500375,2.375485456,2.23,0.94,1972/1/1
1972/1/6,0.435692222,0.435692222,NA,NA,1972/1/2,8.315500375,2.375485456,2.23,0.94,1972/1/1
1972/1/7,-0.038652044,-0.038652044,NA,NA,1972/1/2,8.315500375,2.375485456,2.23,0.94,1972/1/1
1972/1/10,-0.145075705,-0.145075705,NA,NA,1972/1/9,8.315500375,2.375485456,2.23,0.85,1972/1/1
1972/1/11,0.318888995,0.318888995,NA,NA,1972/1/9,8.315500375,2.375485456,2.23,0.85,1972/1/1
1972/1/12,-0.057909672,-0.057909672,NA,NA,1972/1/9,8.315500375,2.375485456,2.23,0.85,1972/1/1
1972/1/13,-0.580888474,-0.580888474,NA,NA,1972/1/9,8.315500375,2.375485456,2.23,0.85,1972/1/1
1972/1/14,0.387635921,0.387635921,NA,NA,1972/1/9,8.315500375,2.375485456,2.23,0.85,1972/1/1
1972/1/17,0.299385038,0.299385038,NA,NA,1972/1/16,8.315500375,2.375485456,2.23,0.76,1972/1/1
1972/1/18,0.336949537,0.336949537,NA,NA,1972/1/16,8.315500375,2.375485456,2.23,0.76,1972/1/1
1972/1/19,-0.163522376,-0.163522376,NA,NA,1972/1/16,8.315500375,2.375485456,2.23,0.76,1972/1/1
1972/1/20,0,0,NA,NA,1972/1/16,8.315500375,2.375485456,2.23,0.76,1972/1/1
1972/1/21,-0.221649974,-0.221649974,NA,NA,1972/1/16,8.315500375,2.375485456,2.23,0.76,1972/1/1
1972/1/24,-1.047436586,-1.047436586,NA,NA,1972/1/23,8.315500375,2.375485456,2.23,0.67,1972/1/1
1972/1/25,0.12665954,0.12665954,NA,NA,1972/1/23,8.315500375,2.375485456,2.23,0.67,1972/1/1
1972/1/26,-0.194928914,-0.194928914,NA,NA,1972/1/23,8.315500375,2.375485456,2.23,0.67,1972/1/1
1972/1/27,0.970881413,0.970881413,NA,NA,1972/1/23,8.315500375,2.375485456,2.23,0.67,1972/1/1
1972/1/28,0.635660416,0.635660416,NA,NA,1972/1/23,8.315500375,2.375485456,2.23,0.67,1972/1/1
1972/1/31,-0.211438804,-0.211438804,NA,NA,1972/1/30,8.315500375,2.375485456,2.23,0.58,1972/1/1
1972/2/1,0.067323877,0.067323877,NA,NA,1972/1/30,-4.259448131,0.948340533,0.7,0.58,1972/2/1
1972/2/2,0.642101007,0.642101007,NA,NA,1972/1/30,-4.259448131,0.948340533,0.7,0.58,1972/2/1
1972/2/3,-0.038219951,-0.038219951,NA,NA,1972/1/30,-4.259448131,0.948340533,0.7,0.58,1972/2/1
1972/2/4,0.210025853,0.210025853,NA,NA,1972/1/30,-4.259448131,0.948340533,0.7,0.58,1972/2/1
1972/2/7,-0.305635383,-0.305635383,NA,NA,1972/2/6,-4.259448131,0.948340533,0.7,0.5,1972/2/1
1972/2/8,0.191128691,0.191128691,NA,NA,1972/2/6,-4.259448131,0.948340533,0.7,0.5,1972/2/1
1972/2/9,0.770373296,0.770373296,NA,NA,1972/2/6,-4.259448131,0.948340533,0.7,0.5,1972/2/1
1972/2/10,0.037882922,0.037882922,NA,NA,1972/2/6,-4.259448131,0.948340533,0.7,0.5,1972/2/1
1972/2/11,-0.484164809,-0.484164809,NA,NA,1972/2/6,-4.259448131,0.948340533,0.7,0.5,1972/2/1
1972/2/14,-0.467407733,-0.467407733,NA,NA,1972/2/13,-4.259448131,0.948340533,0.7,0.42,1972/2/1
1972/2/15,0.419810759,0.419810759,NA,NA,1972/2/13,-4.259448131,0.948340533,0.7,0.42,1972/2/1
1972/2/16,0.560176157,0.560176157,NA,NA,1972/2/13,-4.259448131,0.948340533,0.7,0.42,1972/2/1
1972/2/17,-0.028414375,-0.028414375,NA,NA,1972/2/13,-4.259448131,0.948340533,0.7,0.42,1972/2/1
1972/2/18,-0.294017386,-0.294017386,NA,NA,1972/2/13,-4.259448131,0.948340533,0.7,0.42,1972/2/1
1972/2/22,0.009499929,0.009499929,NA,NA,1972/2/20,-4.259448131,0.948340533,0.7,0.36,1972/2/1
1972/2/23,0.085437895,0.085437895,NA,NA,1972/2/20,-4.259448131,0.948340533,0.7,0.36,1972/2/1
1972/2/24,0.066404216,0.066404216,NA,NA,1972/2/20,-4.259448131,0.948340533,0.7,0.36,1972/2/1
1972/2/25,0.689888868,0.689888868,NA,NA,1972/2/20,-4.259448131,0.948340533,0.7,0.36,1972/2/1
1972/2/28,0.009419409,0.009419409,NA,NA,1972/2/27,-4.259448131,0.948340533,0.7,0.3,1972/2/1
1972/2/29,0.357208498,0.357208498,NA,NA,1972/2/27,-4.259448131,0.948340533,0.7,0.3,1972/2/1
1972/3/1,0.729245946,0.729245946,NA,NA,1972/2/27,-2.370983208,0.70718643,1.49,0.3,1972/3/1
1972/3/2,-0.027948014,-0.027948014,NA,NA,1972/2/27,-2.370983208,0.70718643,1.49,0.3,1972/3/1
1972/3/3,0.576051016,0.576051016,NA,NA,1972/2/27,-2.370983208,0.70718643,1.49,0.3,1972/3/1
1972/3/6,0.765999781,0.765999781,NA,NA,1972/3/5,-2.370983208,0.70718643,1.49,0.26,1972/3/1
1972/3/7,0.091900392,0.091900392,NA,NA,1972/3/5,-2.370983208,0.70718643,1.49,0.26,1972/3/1
1972/3/8,0.082629577,0.082629577,NA,NA,1972/3/5,-2.370983208,0.70718643,1.49,0.26,1972/3/1
1972/3/9,-0.018354291,-0.018354291,NA,NA,1972/3/5,-2.370983208,0.70718643,1.49,0.26,1972/3/1
1972/3/10,-0.515374786,-0.515374786,NA,NA,1972/3/5,-2.370983208,0.70718643,1.49,0.26,1972/3/1
1972/3/13,-0.973532333,-0.973532333,NA,NA,1972/3/12,-2.370983208,0.70718643,1.49,0.22,1972/3/1
1972/3/14,0.260537038,0.260537038,NA,NA,1972/3/12,-2.370983208,0.70718643,1.49,0.22,1972/3/1
1972/3/15,0.130013948,0.130013948,NA,NA,1972/3/12,-2.370983208,0.70718643,1.49,0.22,1972/3/1
1972/3/16,-0.232288142,-0.232288142,NA,NA,1972/3/12,-2.370983208,0.70718643,1.49,0.22,1972/3/1
1972/3/17,0.38993458,0.38993458,NA,NA,1972/3/12,-2.370983208,0.70718643,1.49,0.22,1972/3/1
1972/3/20,-0.306252394,-0.306252394,NA,NA,1972/3/19,-2.370983208,0.70718643,1.49,0.18,1972/3/1
1972/3/21,-0.840021748,-0.840021748,NA,NA,1972/3/19,-2.370983208,0.70718643,1.49,0.18,1972/3/1
1972/3/22,0.140489885,0.140489885,NA,NA,1972/3/19,-2.370983208,0.70718643,1.49,0.18,1972/3/1
1972/3/23,0.848137818,0.848137818,NA,NA,1972/3/19,-2.370983208,0.70718643,1.49,0.18,1972/3/1
1972/3/24,-0.213688011,-0.213688011,NA,NA,1972/3/19,-2.370983208,0.70718643,1.49,0.18,1972/3/1
1972/3/27,-0.204817128,-0.204817128,NA,NA,1972/3/26,-2.370983208,0.70718643,1.49,0.15,1972/3/1
1972/3/28,-0.121233753,-0.121233753,NA,NA,1972/3/26,-2.370983208,0.70718643,1.49,0.15,1972/3/1
1972/3/29,-0.636527482,-0.636527482,NA,NA,1972/3/26,-2.370983208,0.70718643,1.49,0.15,1972/3/1
1972/3/30,0.664515541,0.664515541,NA,NA,1972/3/26,-2.370983208,0.70718643,1.49,0.15,1972/3/1
1972/4/3,0.260859101,0.260859101,NA,NA,1972/4/2,-3.709786089,1.05431889,1.19,0.11,1972/4/1
1972/4/4,0.59369375,0.59369375,NA,NA,1972/4/2,-3.709786089,1.05431889,1.19,0.11,1972/4/1
1972/4/5,0.810613307,0.810613307,NA,NA,1972/4/2,-3.709786089,1.05431889,1.19,0.11,1972/4/1
1972/4/6,0.485059298,0.485059298,NA,NA,1972/4/2,-3.709786089,1.05431889,1.19,0.11,1972/4/1
1972/4/7,0.082139178,0.082139178,NA,NA,1972/4/2,-3.709786089,1.05431889,1.19,0.11,1972/4/1
1972/4/10,-0.155207043,-0.155207043,NA,NA,1972/4/9,-3.709786089,1.05431889,1.19,0.08,1972/4/1
1972/4/11,0.282838564,0.282838564,NA,NA,1972/4/9,-3.709786089,1.05431889,1.19,0.08,1972/4/1
1972/4/12,0.381920985,0.381920985,NA,NA,1972/4/9,-3.709786089,1.05431889,1.19,0.08,1972/4/1
1972/4/13,-0.245350657,-0.245350657,NA,NA,1972/4/9,-3.709786089,1.05431889,1.19,0.08,1972/4/1
1972/4/14,-0.063716043,-0.063716043,NA,NA,1972/4/9,-3.709786089,1.05431889,1.19,0.08,1972/4/1
1972/4/17,-0.300883749,-0.300883749,NA,NA,1972/4/16,-3.709786089,1.05431889,1.19,0.05,1972/4/1
1972/4/18,0.237135282,0.237135282,NA,NA,1972/4/16,-3.709786089,1.05431889,1.19,0.05,1972/4/1
1972/4/19,-0.520620453,-0.520620453,NA,NA,1972/4/16,-3.709786089,1.05431889,1.19,0.05,1972/4/1
1972/4/20,-0.146623928,-0.146623928,NA,NA,1972/4/16,-3.709786089,1.05431889,1.19,0.05,1972/4/1
1972/4/21,-0.137660738,-0.137660738,NA,NA,1972/4/16,-3.709786089,1.05431889,1.19,0.05,1972/4/1
1972/4/24,-0.644922999,-0.644922999,NA,NA,1972/4/23,-3.709786089,1.05431889,1.19,0.01,1972/4/1
1972/4/25,-0.99392298,-0.99392298,NA,NA,1972/4/23,-3.709786089,1.05431889,1.19,0.01,1972/4/1
1972/4/26,-0.214947046,-0.214947046,NA,NA,1972/4/23,-3.709786089,1.05431889,1.19,0.01,1972/4/1
1972/4/27,0.149578413,0.149578413,NA,NA,1972/4/23,-3.709786089,1.05431889,1.19,0.01,1972/4/1
1972/4/28,0.577493219,0.577493219,NA,NA,1972/4/23,-3.709786089,1.05431889,1.19,0.01,1972/4/1
1972/5/1,-0.91435233,-0.91435233,NA,NA,1972/4/30,-1.252812806,-0.059186738,0.76,-0.01,1972/5/1
1972/5/2,-0.573390666,-0.573390666,NA,NA,1972/4/30,-1.252812806,-0.059186738,0.76,-0.01,1972/5/1
1972/5/3,-0.084881412,-0.084881412,NA,NA,1972/4/30,-1.252812806,-0.059186738,0.76,-0.01,1972/5/1
1972/5/4,0.245007664,0.245007664,NA,NA,1972/4/30,-1.252812806,-0.059186738,0.76,-0.01,1972/5/1
1972/5/5,0.357006209,0.357006209,NA,NA,1972/4/30,-1.252812806,-0.059186738,0.76,-0.01,1972/5/1
1972/5/8,-0.460590192,-0.460590192,NA,NA,1972/5/7,-1.252812806,-0.059186738,0.76,-0.04,1972/5/1
1972/5/9,-1.327789822,-1.25238831,NA,NA,1972/5/7,-1.252812806,-0.059186738,0.76,-0.04,1972/5/1
1972/5/10,0.64712827,0.64712827,NA,NA,1972/5/7,-1.252812806,-0.059186738,0.76,-0.04,1972/5/1
1972/5/11,0.331454452,0.331454452,NA,NA,1972/5/7,-1.252812806,-0.059186738,0.76,-0.04,1972/5/1
1972/5/12,0.575066414,0.575066414,NA,NA,1972/5/7,-1.252812806,-0.059186738,0.76,-0.04,1972/5/1
1972/5/15,0.450201477,0.450201477,NA,NA,1972/5/14,-1.252812806,-0.059186738,0.76,-0.06,1972/5/1
1972/5/16,-0.187333321,-0.187333321,NA,NA,1972/5/14,-1.252812806,-0.059186738,0.76,-0.06,1972/5/1
1972/5/17,0.215401626,0.215401626,NA,NA,1972/5/14,-1.252812806,-0.059186738,0.76,-0.06,1972/5/1
1972/5/18,0.977527679,0.977527679,NA,NA,1972/5/14,-1.252812806,-0.059186738,0.76,-0.06,1972/5/1
1972/5/19,0.958887096,0.958887096,NA,NA,1972/5/14,-1.252812806,-0.059186738,0.76,-0.06,1972/5/1
1972/5/22,0.649381697,0.649381697,NA,NA,1972/5/21,-1.252812806,-0.059186738,0.76,-0.06,1972/5/1
1972/5/23,0.082013036,0.082013036,NA,NA,1972/5/21,-1.252812806,-0.059186738,0.76,-0.06,1972/5/1
1972/5/24,0.481621184,0.481621184,NA,NA,1972/5/21,-1.252812806,-0.059186738,0.76,-0.06,1972/5/1
1972/5/25,0.135888957,0.135888957,NA,NA,1972/5/21,-1.252812806,-0.059186738,0.76,-0.06,1972/5/1
1972/5/26,0.18090182,0.18090182,NA,NA,1972/5/21,-1.252812806,-0.059186738,0.76,-0.06,1972/5/1
1972/5/30,-0.280535904,-0.280535904,NA,NA,1972/5/28,-1.252812806,-0.059186738,0.76,-0.06,1972/5/1
1972/5/31,-0.745863937,-0.745863937,NA,NA,1972/5/28,-1.252812806,-0.059186738,0.76,-0.06,1972/5/1
1972/6/1,0.145974845,0.145974845,NA,NA,1972/5/28,1.474887071,0.287822851,0.87,-0.06,1972/6/1
1972/6/2,0.036460669,0.036460669,NA,NA,1972/5/28,1.474887071,0.287822851,0.87,-0.06,1972/6/1
1972/6/5,-0.832768928,-0.832768928,NA,NA,1972/6/4,1.474887071,0.287822851,0.87,-0.05,1972/6/1
1972/6/6,-0.562136672,-0.562136672,NA,NA,1972/6/4,1.474887071,0.287822851,0.87,-0.05,1972/6/1
1972/6/7,-0.518853195,-0.518853195,NA,NA,1972/6/4,1.474887071,0.287822851,0.87,-0.05,1972/6/1
1972/6/8,-0.344301274,-0.344301274,NA,NA,1972/6/4,1.474887071,0.287822851,0.87,-0.05,1972/6/1
1972/6/9,-0.392265376,-0.392265376,NA,NA,1972/6/4,1.474887071,0.287822851,0.87,-0.05,1972/6/1
1972/6/12,0.140273084,0.140273084,NA,NA,1972/6/11,1.474887071,0.287822851,0.87,-0.03,1972/6/1
1972/6/13,0.503357688,0.503357688,NA,NA,1972/6/11,1.474887071,0.287822851,0.87,-0.03,1972/6/1
1972/6/14,0.777994099,0.777994099,NA,NA,1972/6/11,1.474887071,0.287822851,0.87,-0.03,1972/6/1
1972/6/15,0.046121847,0.046121847,NA,NA,1972/6/11,1.474887071,0.287822851,0.87,-0.03,1972/6/1
1972/6/16,-0.073801663,-0.073801663,NA,NA,1972/6/11,1.474887071,0.287822851,0.87,-0.03,1972/6/1
1972/6/19,-0.230978989,-0.230978989,NA,NA,1972/6/18,1.474887071,0.287822851,0.87,0,1972/6/1
1972/6/20,0.415376055,0.415376055,NA,NA,1972/6/18,1.474887071,0.287822851,0.87,0,1972/6/1
1972/6/21,0.211643052,0.211643052,NA,NA,1972/6/18,1.474887071,0.287822851,0.87,0,1972/6/1
1972/6/22,-0.101164307,-0.101164307,NA,NA,1972/6/18,1.474887071,0.287822851,0.87,0,1972/6/1
1972/6/23,-0.377970494,-0.377970494,NA,NA,1972/6/18,1.474887071,0.287822851,0.87,0,1972/6/1
1972/6/26,-0.732326795,-0.695380837,NA,NA,1972/6/25,1.474887071,0.287822851,0.87,0.03,1972/6/1
1972/6/27,-0.102397027,-0.102397027,NA,NA,1972/6/25,1.474887071,0.287822851,0.87,0.03,1972/6/1
1972/6/28,-0.326513654,-0.326513654,NA,NA,1972/6/25,1.474887071,0.287822851,0.87,0.03,1972/6/1
1972/6/29,-0.187052994,-0.187052994,NA,NA,1972/6/25,1.474887071,0.287822851,0.87,0.03,1972/6/1
1972/6/30,0.299120621,0.299120621,NA,NA,1972/6/25,1.474887071,0.287822851,0.87,0.03,1972/6/1
1972/7/3,0.326142026,0.326142026,NA,NA,1972/7/2,-0.088770534,-0.040932413,-0.12,0.05,1972/7/1
1972/7/5,0.565890477,0.565890477,NA,NA,1972/7/2,-0.088770534,-0.040932413,-0.12,0.05,1972/7/1
1972/7/6,0.865809042,0.699434105,NA,NA,1972/7/2,-0.088770534,-0.040932413,-0.12,0.05,1972/7/1
1972/7/7,-0.321498458,-0.321498458,NA,NA,1972/7/2,-0.088770534,-0.040932413,-0.12,0.05,1972/7/1
1972/7/10,-0.535057542,-0.535057542,NA,NA,1972/7/9,-0.088770534,-0.040932413,-0.12,0.07,1972/7/1
1972/7/11,-0.7334211,-0.7334211,NA,NA,1972/7/9,-0.088770534,-0.040932413,-0.12,0.07,1972/7/1
1972/7/12,-0.401476663,-0.401476663,NA,NA,1972/7/9,-0.088770534,-0.040932413,-0.12,0.07,1972/7/1
1972/7/13,-0.572314745,-0.572314745,NA,NA,1972/7/9,-0.088770534,-0.040932413,-0.12,0.07,1972/7/1
1972/7/14,0.488084313,0.488084313,NA,NA,1972/7/9,-0.088770534,-0.040932413,-0.12,0.07,1972/7/1
1972/7/17,-0.865160559,-0.865160559,NA,NA,1972/7/16,-0.088770534,-0.040932413,-0.12,0.08,1972/7/1
1972/7/18,-0.047229702,-0.047229702,NA,NA,1972/7/16,-0.088770534,-0.040932413,-0.12,0.08,1972/7/1
1972/7/19,0.292491597,0.292491597,NA,NA,1972/7/16,-0.088770534,-0.040932413,-0.12,0.08,1972/7/1
1972/7/20,-0.311395396,-0.311395396,NA,NA,1972/7/16,-0.088770534,-0.040932413,-0.12,0.08,1972/7/1
1972/7/21,0.800122866,0.800122866,NA,NA,1972/7/16,-0.088770534,-0.040932413,-0.12,0.08,1972/7/1
1972/7/24,1.174395069,1.174395069,NA,NA,1972/7/23,-0.088770534,-0.040932413,-0.12,0.07,1972/7/1
1972/7/25,-0.296956423,-0.296956423,NA,NA,1972/7/23,-0.088770534,-0.040932413,-0.12,0.07,1972/7/1
1972/7/26,-0.065076004,-0.065076004,NA,NA,1972/7/23,-0.088770534,-0.040932413,-0.12,0.07,1972/7/1
1972/7/27,-0.232763945,-0.232763945,NA,NA,1972/7/23,-0.088770534,-0.040932413,-0.12,0.07,1972/7/1
1972/7/28,0.09316874,0.09316874,NA,NA,1972/7/23,-0.088770534,-0.040932413,-0.12,0.07,1972/7/1
1972/7/31,0.00931415,0.00931415,NA,NA,1972/7/30,-0.088770534,-0.040932413,-0.12,0.05,1972/7/1
1972/8/1,0.93610489,0.93610489,NA,NA,1972/7/30,5.612176066,1.318318207,2.22,0.05,1972/8/1
1972/8/2,0.817680138,0.817680138,NA,NA,1972/7/30,5.612176066,1.318318207,2.22,0.05,1972/8/1
1972/8/3,0.774736592,0.774736592,NA,NA,1972/7/30,5.612176066,1.318318207,2.22,0.05,1972/8/1
1972/8/4,0.26295613,0.26295613,NA,NA,1972/7/30,5.612176066,1.318318207,2.22,0.05,1972/8/1
1972/8/7,0.16286739,0.16286739,NA,NA,1972/8/6,5.612176066,1.318318207,2.22,0.01,1972/8/1
1972/8/8,0.072300951,0.072300951,NA,NA,1972/8/6,5.612176066,1.318318207,2.22,0.01,1972/8/1
1972/8/9,0.153463355,0.153463355,NA,NA,1972/8/6,5.612176066,1.318318207,2.22,0.01,1972/8/1
1972/8/10,0.171242434,0.171242434,NA,NA,1972/8/6,5.612176066,1.318318207,2.22,0.01,1972/8/1
1972/8/11,0.807173889,0.807173889,NA,NA,1972/8/6,5.612176066,1.318318207,2.22,0.01,1972/8/1
1972/8/14,0.534527776,0.534527776,NA,NA,1972/8/13,5.612176066,1.318318207,2.22,-0.04,1972/8/1
1972/8/15,-0.436316972,-0.436316972,NA,NA,1972/8/13,5.612176066,1.318318207,2.22,-0.04,1972/8/1
1972/8/16,-0.357584858,-0.357584858,NA,NA,1972/8/13,5.612176066,1.318318207,2.22,-0.04,1972/8/1
1972/8/17,-0.287002888,-0.287002888,NA,NA,1972/8/13,5.612176066,1.318318207,2.22,-0.04,1972/8/1
1972/8/18,0.376518601,0.376518601,NA,NA,1972/8/13,5.612176066,1.318318207,2.22,-0.04,1972/8/1
1972/8/21,-0.035798282,-0.035798282,NA,NA,1972/8/20,5.612176066,1.318318207,2.22,-0.09,1972/8/1
1972/8/22,0.615718703,0.615718703,NA,NA,1972/8/20,5.612176066,1.318318207,2.22,-0.09,1972/8/1
1972/8/23,-0.133530973,-0.133530973,NA,NA,1972/8/20,5.612176066,1.318318207,2.22,-0.09,1972/8/1
1972/8/24,-1.110728909,-1.110728909,NA,NA,1972/8/20,5.612176066,1.318318207,2.22,-0.09,1972/8/1
1972/8/25,-0.315755603,-0.315755603,NA,NA,1972/8/20,5.612176066,1.318318207,2.22,-0.09,1972/8/1
1972/8/28,-0.398366301,-0.398366301,NA,NA,1972/8/27,5.612176066,1.318318207,2.22,-0.15,1972/8/1
1972/8/29,0.163162649,0.163162649,NA,NA,1972/8/27,5.612176066,1.318318207,2.22,-0.15,1972/8/1
1972/8/30,0.144805887,0.144805887,NA,NA,1972/8/27,5.612176066,1.318318207,2.22,-0.15,1972/8/1
1972/8/31,0.469184303,0.469184303,NA,NA,1972/8/27,5.612176066,1.318318207,2.22,-0.15,1972/8/1
1972/9/1,0.377364333,0.377364333,NA,NA,1972/8/27,4.072123378,0.764294854,1.17,-0.15,1972/9/1
1972/9/5,-0.251413434,-0.251413434,NA,NA,1972/9/3,4.072123378,0.764294854,1.17,-0.2,1972/9/1
1972/9/6,-0.613222213,-0.613222213,NA,NA,1972/9/3,4.072123378,0.764294854,1.17,-0.2,1972/9/1
1972/9/7,-0.235466506,-0.235466506,NA,NA,1972/9/3,4.072123378,0.764294854,1.17,-0.2,1972/9/1
1972/9/8,-0.127017798,-0.127017798,NA,NA,1972/9/3,4.072123378,0.764294854,1.17,-0.2,1972/9/1
1972/9/11,-0.582720385,-0.582720385,NA,NA,1972/9/10,4.072123378,0.764294854,1.17,-0.25,1972/9/1
1972/9/12,-0.954224128,-0.954224128,NA,NA,1972/9/10,4.072123378,0.764294854,1.17,-0.25,1972/9/1
1972/9/13,0.395640203,0.395640203,NA,NA,1972/9/10,4.072123378,0.764294854,1.17,-0.25,1972/9/1
1972/9/14,0.027542579,0.027542579,NA,NA,1972/9/10,4.072123378,0.764294854,1.17,-0.25,1972/9/1
1972/9/15,-0.110225051,-0.110225051,NA,NA,1972/9/10,4.072123378,0.764294854,1.17,-0.25,1972/9/1
1972/9/18,-0.183973008,-0.183973008,NA,NA,1972/9/17,4.072123378,0.764294854,1.17,-0.29,1972/9/1
1972/9/19,-0.055256954,-0.055256954,NA,NA,1972/9/17,4.072123378,0.764294854,1.17,-0.29,1972/9/1
1972/9/20,0.046046512,0.046046512,NA,NA,1972/9/17,4.072123378,0.764294854,1.17,-0.29,1972/9/1
1972/9/21,-0.15665856,-0.15665856,NA,NA,1972/9/17,4.072123378,0.764294854,1.17,-0.29,1972/9/1
1972/9/22,0.082965666,0.082965666,NA,NA,1972/9/17,4.072123378,0.764294854,1.17,-0.29,1972/9/1
1972/9/25,-0.434034943,-0.434034943,NA,NA,1972/9/24,4.072123378,0.764294854,1.17,-0.32,1972/9/1
1972/9/26,0.064763844,0.064763844,NA,NA,1972/9/24,4.072123378,0.764294854,1.17,-0.32,1972/9/1
1972/9/27,1.41429573,1.41429573,NA,NA,1972/9/24,4.072123378,0.764294854,1.17,-0.32,1972/9/1
1972/9/28,0.627240813,0.627240813,NA,NA,1972/9/24,4.072123378,0.764294854,1.17,-0.32,1972/9/1
1972/9/29,0.181081986,0.181081986,NA,NA,1972/9/24,4.072123378,0.764294854,1.17,-0.32,1972/9/1
1972/10/2,-0.353404371,-0.353404371,NA,NA,1972/10/1,0.161095484,1.318843322,2.14,-0.35,1972/10/1
1972/10/3,0.127006273,0.127006273,NA,NA,1972/10/1,0.161095484,1.318843322,2.14,-0.35,1972/10/1
1972/10/4,-0.190577671,-0.190577671,NA,NA,1972/10/1,0.161095484,1.318843322,2.14,-0.35,1972/10/1
1972/10/5,-1.095998757,-1.095998757,NA,NA,1972/10/1,0.161095484,1.318843322,2.14,-0.35,1972/10/1
1972/10/6,0.668167781,0.668167781,NA,NA,1972/10/1,0.161095484,1.318843322,2.14,-0.35,1972/10/1
1972/10/9,0.255101262,0.255101262,NA,NA,1972/10/8,0.161095484,1.318843322,2.14,-0.36,1972/10/1
1972/10/10,0.081855478,0.081855478,NA,NA,1972/10/8,0.161095484,1.318843322,2.14,-0.36,1972/10/1
1972/10/11,-0.446488513,-0.446488513,NA,NA,1972/10/8,0.161095484,1.318843322,2.14,-0.36,1972/10/1
1972/10/12,-0.825316017,-0.825316017,NA,NA,1972/10/8,0.161095484,1.318843322,2.14,-0.36,1972/10/1
1972/10/13,-0.628119572,-0.628119572,NA,NA,1972/10/8,0.161095484,1.318843322,2.14,-0.36,1972/10/1
1972/10/16,-1.071323327,-1.071323327,NA,NA,1972/10/15,0.161095484,1.318843322,2.14,-0.37,1972/10/1
1972/10/17,0.681388748,0.681388748,NA,NA,1972/10/15,0.161095484,1.318843322,2.14,-0.37,1972/10/1
1972/10/18,0.639811162,0.639811162,NA,NA,1972/10/15,0.161095484,1.318843322,2.14,-0.37,1972/10/1
1972/10/19,-0.129484847,-0.129484847,NA,NA,1972/10/15,0.161095484,1.318843322,2.14,-0.37,1972/10/1
1972/10/20,1.095316758,1.095316758,NA,NA,1972/10/15,0.161095484,1.318843322,2.14,-0.37,1972/10/1
